mol_id,molecule_filename,predicted_gap,homo_ev,lumo_ev,actual_gap_ev,status,prediction_error_ev
MOL_08280,gqd_08280.mol,0.9745314679535092,-9.10818811,-8.47198376,0.63620435,SUCCESS,-0.338327118
MOL_74895,gqd_74895.mol,0.9746096057778424,-9.00233758,-8.41591802,0.58641956,SUCCESS,-0.388190046
MOL_27353,gqd_27353.mol,0.974618297,-9.06210162,-8.45334162,0.60876,SUCCESS,-0.365858297
MOL_20468,gqd_20468.mol,0.9746261428752064,-9.27843069,-8.14566711,1.13276358,SUCCESS,0.15813743712479356
MOL_55188,gqd_55188.mol,0.974686373,-8.85687349,-8.55369986,0.30317363,SUCCESS,-0.671512743
MOL_41520,gqd_41520.mol,0.9747100963220796,-9.17972107,-8.34686654,0.83285453,SUCCESS,-0.141855566
MOL_13920,gqd_13920.mol,0.9747173411298602,-8.8796045,-8.64275047,0.23685404,SUCCESS,-0.737863301
MOL_14761,gqd_14761.mol,0.9747244506481184,-9.31776411,-8.17035654,1.14740757,SUCCESS,0.17268311935188152
MOL_95647,gqd_95647.mol,0.974773689,-9.24190578,-8.26260213,0.97930365,SUCCESS,0.004529961
MOL_86265,gqd_86265.mol,0.9720742423744688,-9.16902904,-8.3376488,0.83138024,SUCCESS,-0.140694002
MOL_72442,gqd_72442.mol,0.972088129,-9.18267924,-8.37170149,0.81097775,SUCCESS,-0.161110379
MOL_68741,gqd_68741.mol,0.9721090992205498,-8.99319595,-8.4918478,0.50134816,SUCCESS,-0.470760939
MOL_31079,gqd_31079.mol,0.9721308828704704,-9.19518802,-8.2727736,0.92241442,SUCCESS,-0.049716463
MOL_43768,gqd_43768.mol,0.9721617907168504,-8.93407452,-8.56692011,0.36715441,SUCCESS,-0.605007381
MOL_23860,gqd_23860.mol,0.9721683842050728,-8.86865293,-8.56169861,0.30695432,SUCCESS,-0.665214064
MOL_45312,gqd_45312.mol,0.9721978577395154,-9.11203063,-8.43342139,0.67860923,SUCCESS,-0.293588628
MOL_71754,gqd_71754.mol,0.9722010705923576,-9.14255615,-8.41946723,0.72308892,SUCCESS,-0.249112151
MOL_92173,gqd_92173.mol,0.972217852,-8.99683134,-8.5600703,0.43676104,SUCCESS,-0.535456812
MOL_15266,gqd_15266.mol,0.972232988,-8.94173979,-8.63569396,0.30604583,SUCCESS,-0.666187158
MOL_94327,gqd_94327.mol,0.9800264826974948,-9.13599974,-8.3810256,0.75497414,SUCCESS,-0.225052343
MOL_77783,gqd_77783.mol,0.980082087,-9.3134631,-8.24863017,1.06483294,SUCCESS,0.084750853
MOL_66270,gqd_66270.mol,0.9801005422888992,-9.34124504,-8.16168761,1.17955743,SUCCESS,0.19945688771110082
MOL_26616,gqd_26616.mol,0.9801178611618891,-9.34438613,-8.06967488,1.27471125,SUCCESS,0.2945933888381108
MOL_32598,gqd_32598.mol,0.9801431895197852,-9.507344,-7.95661525,1.55072875,SUCCESS,0.5705855604802148
MOL_72540,gqd_72540.mol,0.9801761292361328,-9.4177558,-8.014925,1.4028308,SUCCESS,0.4226546707638672
MOL_94387,gqd_94387.mol,0.980218702,-8.81088621,-8.73259441,0.07829179,SUCCESS,-0.901926912
MOL_35091,gqd_35091.mol,0.9802842248858012,-9.24236396,-8.27309548,0.96926849,SUCCESS,-0.011015735
MOL_98112,gqd_98112.mol,0.9803064532832866,-9.57782286,-7.88801954,1.68980331,SUCCESS,0.7094968567167135
MOL_81436,gqd_81436.mol,0.980311296,-9.17400709,-8.24160842,0.93239866,SUCCESS,-0.047912636
MOL_33592,gqd_33592.mol,0.9751543441754666,-9.24946398,-8.26793689,0.98152709,SUCCESS,0.006372746
MOL_03235,gqd_03235.mol,0.9751556818313926,-9.46870112,-7.97323784,1.49546328,SUCCESS,0.5203075981686075
MOL_50593,gqd_50593.mol,0.975187842,-9.2698349,-8.16499084,1.10484406,SUCCESS,0.129656218
MOL_35783,gqd_35783.mol,0.9752410474269472,-9.3910543,-8.06617193,1.32488237,SUCCESS,0.3496413225730529
MOL_05431,gqd_05431.mol,0.9752418702511574,-9.22833576,-8.33164964,0.89668612,SUCCESS,-0.07855575
MOL_67325,gqd_67325.mol,0.9752522418377296,-9.22712837,-8.28360653,0.94352184,SUCCESS,-0.031730402
MOL_71782,gqd_71782.mol,0.975273606,-9.26386242,-8.22463784,1.03922457,SUCCESS,0.063950964
MOL_49685,gqd_49685.mol,0.9753638697281608,-8.93414084,-8.6188252,0.31531564,SUCCESS,-0.66004823
MOL_11897,gqd_11897.mol,0.9754874437028156,-9.08121295,-8.45744248,0.62377047,SUCCESS,-0.351716974
MOL_88540,gqd_88540.mol,0.9754965830244876,-8.81662667,-8.69532628,0.1213004,SUCCESS,-0.854196183
MOL_34932,gqd_34932.mol,0.9730263743670688,-8.84850475,-8.6292903,0.21921445,SUCCESS,-0.753811924
MOL_61104,gqd_61104.mol,0.9730434368631272,-9.21375546,-8.22192146,0.99183401,SUCCESS,0.018790573136872823
MOL_65560,gqd_65560.mol,0.9730662056680288,-9.30655484,-8.14805834,1.1584965,SUCCESS,0.18543029433197122
MOL_30397,gqd_30397.mol,0.9731579382043264,-9.02625695,-8.48061723,0.54563972,SUCCESS,-0.427518218
MOL_54370,gqd_54370.mol,0.973189785,-9.32200591,-8.12196808,1.20003783,SUCCESS,0.22684804538655512
MOL_95482,gqd_95482.mol,0.9732827244516188,-9.13136775,-8.35472836,0.77663939,SUCCESS,-0.196643334
MOL_33099,gqd_33099.mol,0.9733121665588071,-8.84369714,-8.74751264,0.0961845,SUCCESS,-0.877127667
MOL_65971,gqd_65971.mol,0.9733193666781856,-9.00498178,-8.49897065,0.50601112,SUCCESS,-0.467308247
MOL_76072,gqd_76072.mol,0.9733392417072174,-9.02568676,-8.51272866,0.51295811,SUCCESS,-0.460381132
MOL_88595,gqd_88595.mol,0.9733454720338502,-9.06857148,-8.49951413,0.56905735,SUCCESS,-0.404288122
MOL_52001,gqd_52001.mol,0.9733489355190864,-9.05381065,-8.4802443,0.57356636,SUCCESS,-0.399782576
MOL_16411,gqd_16411.mol,0.9734627021210944,-8.97295788,-8.54451959,0.42843829,SUCCESS,-0.545024412
MOL_45500,gqd_45500.mol,0.9735036504875918,-8.84916789,-8.66229653,0.18687136,SUCCESS,-0.78663229
MOL_81413,gqd_81413.mol,0.9735089134433886,-9.12614147,-8.35384478,0.77229669,SUCCESS,-0.201212223
MOL_37907,gqd_37907.mol,0.9735222012962236,-9.19905709,-8.25281362,0.94624346,SUCCESS,-0.027278741
MOL_62385,gqd_62385.mol,0.9735233923878884,-9.44127058,-8.0611873,1.38008328,SUCCESS,0.4065598876121116
MOL_83592,gqd_83592.mol,0.9735645792699078,-8.83569757,-8.67610815,0.15958942,SUCCESS,-0.813975159
MOL_10511,gqd_10511.mol,0.9735727374082096,-8.87282128,-8.63569924,0.23712203,SUCCESS,-0.736450707
MOL_30216,gqd_30216.mol,0.9735809310974306,-9.059317,-8.3781453,0.68117169,SUCCESS,-0.292409241
MOL_13051,gqd_13051.mol,0.9736187651806733,-8.94081211,-8.62590352,0.3149086,SUCCESS,-0.658710165
MOL_60926,gqd_60926.mol,0.9766086086869415,-9.29065671,-8.17896311,1.11169361,SUCCESS,0.13508500131305856
MOL_50032,gqd_50032.mol,0.9766421572553304,-9.33487231,-8.11626656,1.21860575,SUCCESS,0.2419635927446696
MOL_49884,gqd_49884.mol,0.976652558,-9.38704084,-8.06966223,1.31737861,SUCCESS,0.340726052
MOL_86127,gqd_86127.mol,0.9766753052279578,-9.19585041,-8.31389109,0.88195932,SUCCESS,-0.094715985
MOL_70639,gqd_70639.mol,0.9767413930732384,-9.18092521,-8.3186672,0.86225801,SUCCESS,-0.114483383
MOL_00484,gqd_00484.mol,0.9769050204956125,-9.43926966,-8.0398135,1.39945616,SUCCESS,0.4225511395043875
MOL_97219,gqd_97219.mol,0.9769245530812556,-9.06969657,-8.42187031,0.64782626,SUCCESS,-0.329098293
MOL_33038,gqd_33038.mol,0.9769448066519596,-9.05107515,-8.43373959,0.61733556,SUCCESS,-0.359609247
MOL_01226,gqd_01226.mol,0.976964232,-9.14259358,-8.35999093,0.78260265,SUCCESS,-0.194361582
MOL_88759,gqd_88759.mol,0.9769726648186848,-8.81555112,-8.70285877,0.11269235,SUCCESS,-0.864280315
MOL_87357,gqd_87357.mol,0.9725866504053536,-8.94234192,-8.59963222,0.3427097,SUCCESS,-0.62987695
MOL_35315,gqd_35315.mol,0.972600678,-9.04326656,-8.41383134,0.62943522,SUCCESS,-0.343165458
MOL_26565,gqd_26565.mol,0.972622759,-9.3115061,-8.16953284,1.14197326,SUCCESS,0.16935050095258108
MOL_37104,gqd_37104.mol,0.9726276659935624,-9.03245211,-8.46255389,0.56989822,SUCCESS,-0.402729446
MOL_97683,gqd_97683.mol,0.9726755012179308,-9.03285075,-8.50750789,0.52534287,SUCCESS,-0.447332631
MOL_49612,gqd_49612.mol,0.972719747,-9.32564545,-8.16479287,1.16085258,SUCCESS,0.18813283347659304
MOL_06271,gqd_06271.mol,0.9728413997995244,-9.16298311,-8.27508162,0.88790148,SUCCESS,-0.08493992
MOL_88557,gqd_88557.mol,0.972943361,-9.29513826,-8.23710045,1.05803781,SUCCESS,0.085094449
MOL_89499,gqd_89499.mol,0.9729660849200752,-8.97702782,-8.58227562,0.3947522,SUCCESS,-0.578213885
MOL_72319,gqd_72319.mol,0.9729841244593916,-8.9053218,-8.56331757,0.34200423,SUCCESS,-0.630979894
MOL_66151,gqd_66151.mol,0.9807230249827352,-9.22362791,-8.32954046,0.89408745,SUCCESS,-0.086635575
MOL_78886,gqd_78886.mol,0.9807850117736971,-9.18622742,-8.29400618,0.89222124,SUCCESS,-0.088563772
MOL_77644,gqd_77644.mol,0.9807865826377704,-9.22371117,-8.28125343,0.94245774,SUCCESS,-0.038328843
MOL_98638,gqd_98638.mol,0.9808576487452764,-9.08791086,-8.46878082,0.61913005,SUCCESS,-0.361727599
MOL_49389,gqd_49389.mol,0.9808661924097232,-9.21624903,-8.22978625,0.98646278,SUCCESS,0.005596588
MOL_59337,gqd_59337.mol,0.980878032,-9.44087343,-8.00257131,1.43830212,SUCCESS,0.45742408769782994
MOL_81144,gqd_81144.mol,0.9809034722265416,-9.49183052,-7.94670395,1.54512656,SUCCESS,0.5642230877734583
MOL_39528,gqd_39528.mol,0.9809097851117996,-8.97673247,-8.50445001,0.47228246,SUCCESS,-0.508627325
MOL_06700,gqd_06700.mol,0.981012469,-8.96769317,-8.50234384,0.46534933,SUCCESS,-0.515663139
MOL_86104,gqd_86104.mol,0.9810304002874984,-9.06878234,-8.37809024,0.6906921,SUCCESS,-0.2903383
MOL_27838,gqd_27838.mol,0.9779680366855056,-9.28126222,-8.18871551,1.09254671,SUCCESS,0.11457867331449434
MOL_98209,gqd_98209.mol,0.97808341,-9.52670609,-7.89246312,1.63424297,SUCCESS,0.6561595599955751
MOL_41756,gqd_41756.mol,0.978117964,-9.20821629,-8.24646637,0.96174992,SUCCESS,-0.016368044
MOL_07000,gqd_07000.mol,0.9781445739852104,-9.36798017,-8.16313345,1.20484672,SUCCESS,0.22670214601478955
MOL_47078,gqd_47078.mol,0.978162249,-9.20312819,-8.32285047,0.88027772,SUCCESS,-0.097884529
MOL_34822,gqd_34822.mol,0.9781656862859914,-8.97225883,-8.48027811,0.49198072,SUCCESS,-0.486184966
MOL_00033,gqd_00033.mol,0.9782131168053976,-9.0804593,-8.48926468,0.59119461,SUCCESS,-0.387018507
MOL_30824,gqd_30824.mol,0.978291674,-9.0839804,-8.44426157,0.63971883,SUCCESS,-0.338572844
MOL_70956,gqd_70956.mol,0.978308075,-9.15734931,-8.3431981,0.81415121,SUCCESS,-0.164156865
MOL_53553,gqd_53553.mol,0.9783140420175528,-9.06892466,-8.37637605,0.69254861,SUCCESS,-0.285765432
MOL_63195,gqd_63195.mol,0.9747770739198502,-9.09229896,-8.44745228,0.64484668,SUCCESS,-0.329930394
MOL_58956,gqd_58956.mol,0.9747808577183942,-9.25942382,-8.26035042,0.9990734,SUCCESS,0.024292542281605822
MOL_36077,gqd_36077.mol,0.9748501952804516,-9.17705791,-8.32955635,0.84750156,SUCCESS,-0.127348635
MOL_86152,gqd_86152.mol,0.9749078431865982,-9.27594193,-8.19255666,1.08338527,SUCCESS,0.10847742681340178
MOL_55380,gqd_55380.mol,0.9749350189313308,-8.9099525,-8.62740455,0.28254795,SUCCESS,-0.692387069
MOL_82104,gqd_82104.mol,0.974941261,-9.07452804,-8.43475477,0.63977327,SUCCESS,-0.335167991
MOL_26858,gqd_26858.mol,0.974947957,-8.74261937,-8.6974626,0.04515677,SUCCESS,-0.929791187
MOL_44950,gqd_44950.mol,0.9751136144263628,-8.83181753,-8.67591854,0.15589899,SUCCESS,-0.819214624
MOL_43137,gqd_43137.mol,0.9751181266380056,-8.97313592,-8.56591545,0.40722046,SUCCESS,-0.567897667
MOL_06763,gqd_06763.mol,0.975134696,-9.41824985,-8.08055644,1.33769341,SUCCESS,0.362558714
MOL_68245,gqd_68245.mol,0.975565277,-9.10448877,-8.4231541,0.68133467,SUCCESS,-0.294230607
MOL_94509,gqd_94509.mol,0.9755854046699968,-8.89820959,-8.60479214,0.29341745,SUCCESS,-0.682167955
MOL_19201,gqd_19201.mol,0.9755950159906298,-9.01370728,-8.52953299,0.48417429,SUCCESS,-0.491420726
MOL_85824,gqd_85824.mol,0.9756675736242004,-9.44674979,-8.0296724,1.4170774,SUCCESS,0.4414098263757995
MOL_00856,gqd_00856.mol,0.9758059793271288,-9.22068803,-8.23037825,0.99030978,SUCCESS,0.014503801
MOL_61445,gqd_61445.mol,0.9758473899683824,-8.80918887,-8.70372579,0.10546308,SUCCESS,-0.87038431
MOL_46824,gqd_46824.mol,0.9758614206542444,-9.08239075,-8.42542154,0.65696921,SUCCESS,-0.318892211
MOL_29688,gqd_29688.mol,0.975910932,-9.5621129,-7.82639507,1.73571782,SUCCESS,0.7598068882464781
MOL_63972,gqd_63972.mol,0.9759464324741496,-9.17302098,-8.23808167,0.93493931,SUCCESS,-0.041007122
MOL_23007,gqd_23007.mol,0.9759500154935484,-9.22384334,-8.32260901,0.90123433,SUCCESS,-0.074715685
MOL_18708,gqd_18708.mol,0.9790558619490992,-9.4025108,-7.98422899,1.41828181,SUCCESS,0.43922594805090087
MOL_06643,gqd_06643.mol,0.9790727732514618,-9.26775994,-8.15699522,1.11076472,SUCCESS,0.13169194674853812
MOL_82567,gqd_82567.mol,0.9791053456242595,-9.00352595,-8.46210105,0.54142491,SUCCESS,-0.437680436
MOL_76372,gqd_76372.mol,0.9791676888931145,-9.24057173,-8.21815454,1.02241719,SUCCESS,0.043249501106885635
MOL_01039,gqd_01039.mol,0.979172143,-9.35318086,-8.11076345,1.24241741,SUCCESS,0.26324526673497306
MOL_18027,gqd_18027.mol,0.9792244799429386,-9.08739172,-8.43988122,0.6475105,SUCCESS,-0.33171398
MOL_48754,gqd_48754.mol,0.9792409556799172,-9.17849451,-8.28526732,0.89322719,SUCCESS,-0.086013766
MOL_73590,gqd_73590.mol,0.979267449,-8.91718762,-8.58017587,0.33701174,SUCCESS,-0.642255709
MOL_25066,gqd_25066.mol,0.9793567943081588,-9.19319051,-8.22629215,0.96689836,SUCCESS,-0.012458434
MOL_54499,gqd_54499.mol,0.9794061698870048,-9.17104432,-8.33670002,0.83434429,SUCCESS,-0.14506188
MOL_72295,gqd_72295.mol,0.9783174822696306,-8.83565343,-8.70897322,0.12668021,SUCCESS,-0.851637272
MOL_66371,gqd_66371.mol,0.9783649068167952,-9.18731409,-8.30569496,0.88161913,SUCCESS,-0.096745777
MOL_73807,gqd_73807.mol,0.9783866085873436,-8.95049974,-8.49202972,0.45847002,SUCCESS,-0.519916589
MOL_39053,gqd_39053.mol,0.9784028601768016,-9.31443668,-8.17326024,1.14117644,SUCCESS,0.1627735798231984
MOL_49267,gqd_49267.mol,0.9784802470499466,-9.24680535,-8.21518816,1.03161719,SUCCESS,0.053136942950053334
MOL_73105,gqd_73105.mol,0.9784875801324462,-9.41268057,-8.04616054,1.36652002,SUCCESS,0.38803243986755387
MOL_85460,gqd_85460.mol,0.9785897266939092,-9.03226455,-8.50575505,0.5265095,SUCCESS,-0.452080227
MOL_15174,gqd_15174.mol,0.9786189002485806,-9.20134127,-8.31097207,0.8903692,SUCCESS,-0.0882497
MOL_83843,gqd_83843.mol,0.9786594134244946,-9.51907557,-7.88305267,1.63602289,SUCCESS,0.6573634765755054
MOL_85554,gqd_85554.mol,0.9786923389052014,-9.32670434,-8.14954922,1.17715512,SUCCESS,0.19846278109479876
MOL_26335,gqd_26335.mol,0.9787733057014464,-8.81234352,-8.70093034,0.11141318,SUCCESS,-0.867360126
MOL_36694,gqd_36694.mol,0.9787741047747104,-9.21172931,-8.262359,0.94937031,SUCCESS,-0.029403795
MOL_42193,gqd_42193.mol,0.9788147517840547,-8.94012297,-8.59116008,0.34896289,SUCCESS,-0.629851862
MOL_88735,gqd_88735.mol,0.978842548,-8.917681,-8.60649002,0.31119098,SUCCESS,-0.667651568
MOL_50750,gqd_50750.mol,0.9788745461045268,-9.35364344,-8.08445028,1.26919316,SUCCESS,0.2903186138954731
MOL_79300,gqd_79300.mol,0.978957651,-9.06915163,-8.46465397,0.60449766,SUCCESS,-0.374459991
MOL_28541,gqd_28541.mol,0.978979826,-9.00249178,-8.46231474,0.54017704,SUCCESS,-0.438802786
MOL_50244,gqd_50244.mol,0.9789812253995044,-9.11564416,-8.4045094,0.71113477,SUCCESS,-0.267846455
MOL_22710,gqd_22710.mol,0.9789930992899982,-9.35294919,-8.09078554,1.26216365,SUCCESS,0.28317055071000174
MOL_06777,gqd_06777.mol,0.9790132854877396,-9.41612116,-8.02093394,1.39518722,SUCCESS,0.41617393451226037
MOL_69332,gqd_69332.mol,0.9741168691895136,-9.05887366,-8.46329891,0.59557476,SUCCESS,-0.378542109
MOL_88573,gqd_88573.mol,0.9741182686397268,-9.30547748,-8.19724962,1.10822786,SUCCESS,0.13410959136027312
MOL_75637,gqd_75637.mol,0.974145073,-8.79631178,-8.70628693,0.09002485,SUCCESS,-0.884120223
MOL_26120,gqd_26120.mol,0.9741525915877248,-8.84802203,-8.63850023,0.20952181,SUCCESS,-0.764630782
MOL_17040,gqd_17040.mol,0.97427479,-9.20209124,-8.36537185,0.83671939,SUCCESS,-0.1375554
MOL_00413,gqd_00413.mol,0.9742945397549332,-9.19359783,-8.25516383,0.938434,SUCCESS,-0.03586054
MOL_65305,gqd_65305.mol,0.974376881,-9.43025692,-8.02135975,1.40889717,SUCCESS,0.43452028891389793
MOL_42656,gqd_42656.mol,0.9743911199672328,-8.83860238,-8.70353267,0.1350697,SUCCESS,-0.83932142
MOL_52584,gqd_52584.mol,0.9744421407094872,-9.21657757,-8.32402868,0.89254889,SUCCESS,-0.081893251
MOL_80375,gqd_80375.mol,0.9745185979167508,-8.86587772,-8.60547932,0.2603984,SUCCESS,-0.714120198
MOL_64866,gqd_64866.mol,0.9804080436482562,-8.88552809,-8.60201011,0.28351799,SUCCESS,-0.696890054
MOL_19042,gqd_19042.mol,0.9804802941184354,-9.61083353,-7.73249876,1.87833478,SUCCESS,0.8978544858815647
MOL_25847,gqd_25847.mol,0.9805719450070076,-9.06698619,-8.47009324,0.59689295,SUCCESS,-0.383678995
MOL_13308,gqd_13308.mol,0.9806153134103062,-9.04072282,-8.43924433,0.60147849,SUCCESS,-0.379136823
MOL_81101,gqd_81101.mol,0.9806300825460424,-8.77167381,-8.74530788,0.02636593,SUCCESS,-0.954264153
MOL_35753,gqd_35753.mol,0.9806313976740536,-9.34279014,-8.1769325,1.16585764,SUCCESS,0.18522624232594642
MOL_33327,gqd_33327.mol,0.980647698,-9.29494893,-8.15616442,1.1387845,SUCCESS,0.1581368021194901
MOL_41250,gqd_41250.mol,0.9806819834163016,-9.0767544,-8.46540588,0.61134852,SUCCESS,-0.369333463
MOL_02250,gqd_02250.mol,0.980684196,-9.19242219,-8.33453161,0.85789057,SUCCESS,-0.122793626
MOL_03803,gqd_03803.mol,0.9806978454758704,-8.9263437,-8.60900782,0.31733588,SUCCESS,-0.663361965
MOL_48032,gqd_48032.mol,0.9796480454039208,-8.93855396,-8.54154534,0.39700862,SUCCESS,-0.582639425
MOL_56416,gqd_56416.mol,0.9796512125899708,-8.91204906,-8.57293549,0.33911357,SUCCESS,-0.640537643
MOL_66168,gqd_66168.mol,0.9797703280753458,-9.1756679,-8.32814591,0.84752199,SUCCESS,-0.132248338
MOL_27363,gqd_27363.mol,0.9798401490718314,-9.09942348,-8.3596805,0.73974298,SUCCESS,-0.240097169
MOL_99810,gqd_99810.mol,0.9798490347174438,-9.35047496,-8.11771075,1.23276421,SUCCESS,0.25291517528255625
MOL_02065,gqd_02065.mol,0.979857648,-9.40872021,-8.04453874,1.36418147,SUCCESS,0.3843238220939289
MOL_20594,gqd_20594.mol,0.9799235277962052,-9.2285658,-8.24950875,0.97905705,SUCCESS,-0.000866478
MOL_62083,gqd_62083.mol,0.9799312927586836,-9.16288431,-8.33313831,0.829746,SUCCESS,-0.150185293
MOL_52104,gqd_52104.mol,0.979994231,-9.0244436,-8.47978633,0.54465727,SUCCESS,-0.435336961
MOL_47886,gqd_47886.mol,0.97999953,-8.77859018,-8.6882741,0.09031608,SUCCESS,-0.88968345
MOL_57053,gqd_57053.mol,0.9775085080431144,-9.04081588,-8.43476853,0.60604735,SUCCESS,-0.371461158
MOL_57101,gqd_57101.mol,0.9775306355878352,-9.26634918,-8.23768285,1.02866633,SUCCESS,0.051135694
MOL_86624,gqd_86624.mol,0.9776036548971908,-8.78418372,-8.71929476,0.06488895,SUCCESS,-0.912714705
MOL_24538,gqd_24538.mol,0.9776340717831212,-8.81384513,-8.70413195,0.10971318,SUCCESS,-0.867920892
MOL_73710,gqd_73710.mol,0.9776606089258972,-9.45950282,-7.95789303,1.50160979,SUCCESS,0.5239491810741028
MOL_35008,gqd_35008.mol,0.97769403,-9.2451374,-8.23285186,1.01228553,SUCCESS,0.0345915
MOL_16086,gqd_16086.mol,0.977783641,-9.4014486,-8.04264355,1.35880505,SUCCESS,0.38102140893243597
MOL_71261,gqd_71261.mol,0.9778127610477388,-9.2148327,-8.32853671,0.88629598,SUCCESS,-0.091516781
MOL_88378,gqd_88378.mol,0.9778749653718574,-9.28843474,-8.19738102,1.09105372,SUCCESS,0.11317875462814253
MOL_81703,gqd_81703.mol,0.9779017113115196,-9.31548703,-8.12819661,1.18729042,SUCCESS,0.20938870868848047
MOL_63916,gqd_63916.mol,0.9722722239818882,-9.28041605,-8.18989027,1.09052578,SUCCESS,0.11825355601811172
MOL_04850,gqd_04850.mol,0.9722801740817106,-9.48924498,-7.9193927,1.56985228,SUCCESS,0.5975721059182895
MOL_97648,gqd_97648.mol,0.9722815350162738,-9.34300732,-8.14336941,1.19963791,SUCCESS,0.2273563749837263
MOL_64547,gqd_64547.mol,0.9722819584728488,-9.16589428,-8.3047046,0.86118968,SUCCESS,-0.111092278
MOL_10837,gqd_10837.mol,0.9723129290366576,-8.78696746,-8.71391758,0.07304988,SUCCESS,-0.899263049
MOL_51381,gqd_51381.mol,0.9723129741670928,-9.15346444,-8.37324943,0.780215,SUCCESS,-0.192097974
MOL_70693,gqd_70693.mol,0.9723215020301724,-9.21454399,-8.27918731,0.93535668,SUCCESS,-0.036964822
MOL_16724,gqd_16724.mol,0.9723741473773836,-9.02688523,-8.4322391,0.59464613,SUCCESS,-0.377728017
MOL_64658,gqd_64658.mol,0.9723844091472996,-8.90530885,-8.59608757,0.30922127,SUCCESS,-0.663163139
MOL_10286,gqd_10286.mol,0.9724802832737948,-9.36165524,-8.12743978,1.23421546,SUCCESS,0.26173517672620517
MOL_71347,gqd_71347.mol,0.973619074,-8.91494601,-8.54141443,0.37353158,SUCCESS,-0.600087494
MOL_84142,gqd_84142.mol,0.9736371082118808,-9.57373077,-7.82221031,1.75152046,SUCCESS,0.7778833517881193
MOL_56970,gqd_56970.mol,0.9736435794929728,-9.16540255,-8.28338407,0.88201849,SUCCESS,-0.091625089
MOL_23013,gqd_23013.mol,0.9737867466494984,-9.07847896,-8.41620886,0.6622701,SUCCESS,-0.311516647
MOL_56015,gqd_56015.mol,0.973789441,-9.30891077,-8.09297719,1.21593358,SUCCESS,0.24214413896214793
MOL_53496,gqd_53496.mol,0.9738530126393922,-9.47731569,-7.98141896,1.49589672,SUCCESS,0.5220437073606078
MOL_53197,gqd_53197.mol,0.9738883917512824,-9.11340489,-8.38875291,0.72465197,SUCCESS,-0.249236422
MOL_90799,gqd_90799.mol,0.9739254943632416,-8.91386428,-8.68727503,0.22658925,SUCCESS,-0.747336244
MOL_34452,gqd_34452.mol,0.9739502911269742,-9.05160769,-8.4309069,0.6207008,SUCCESS,-0.353249491
MOL_56730,gqd_56730.mol,0.9741140234413423,-9.0229905,-8.55752981,0.46546069,SUCCESS,-0.508653333
MOL_80221,gqd_80221.mol,0.9769759966939274,-8.9891594,-8.52456099,0.46459841,SUCCESS,-0.512377587
MOL_61746,gqd_61746.mol,0.977005194,-9.24208195,-8.25537254,0.98670941,SUCCESS,0.009704216
MOL_42499,gqd_42499.mol,0.9770397894196986,-8.864393,-8.5854441,0.2789489,SUCCESS,-0.698090889
MOL_02018,gqd_02018.mol,0.9773382018459246,-8.94869307,-8.52778718,0.42090589,SUCCESS,-0.556432312
MOL_10800,gqd_10800.mol,0.97741479,-8.9561867,-8.53525146,0.42093524,SUCCESS,-0.55647955
MOL_45938,gqd_45938.mol,0.97743614,-9.14726134,-8.33751413,0.80974721,SUCCESS,-0.16768893
MOL_00480,gqd_00480.mol,0.977438615,-9.25426151,-8.18032521,1.0739363,SUCCESS,0.096497685
MOL_24658,gqd_24658.mol,0.9774575111626054,-9.41010916,-8.09127943,1.31882973,SUCCESS,0.34137221883739466
MOL_92410,gqd_92410.mol,0.9774638614290548,-9.06723939,-8.40088694,0.66635245,SUCCESS,-0.311111411
MOL_16432,gqd_16432.mol,0.9775074754530164,-9.15758262,-8.32707164,0.83051098,SUCCESS,-0.146996495
MOL_09963,gqd_09963.mol,0.9759668299206872,-9.21569555,-8.29206632,0.92362923,SUCCESS,-0.0523376
MOL_30019,gqd_30019.mol,0.9759743137208712,-9.17606383,-8.33595963,0.8401042,SUCCESS,-0.135870114
MOL_39588,gqd_39588.mol,0.9759982134969832,-9.16297794,-8.34696725,0.81601069,SUCCESS,-0.159987523
MOL_83446,gqd_83446.mol,0.9760201495155176,-9.09773155,-8.40982792,0.68790363,SUCCESS,-0.28811652
MOL_73875,gqd_73875.mol,0.9760237779365808,-9.01807784,-8.51024821,0.50782963,SUCCESS,-0.468194148
MOL_62497,gqd_62497.mol,0.976206931,-9.07956232,-8.43061046,0.64895187,SUCCESS,-0.327255061
MOL_90297,gqd_90297.mol,0.9764247541445736,-8.98926984,-8.51755816,0.47171168,SUCCESS,-0.504713074
MOL_67364,gqd_67364.mol,0.9764428665470042,-8.76552274,-8.72339423,0.04212851,SUCCESS,-0.934314357
MOL_26482,gqd_26482.mol,0.9764657795447668,-9.04549871,-8.49279068,0.55270803,SUCCESS,-0.42375775
MOL_40516,gqd_40516.mol,0.9765564454236744,-9.29417182,-8.19601788,1.09815394,SUCCESS,0.12159749457632563
MOL_78045,gqd_78045.mol,0.98281523,-9.12811362,-8.4115722,0.71654142,SUCCESS,-0.26627381
MOL_36665,gqd_36665.mol,0.98282877,-8.82933162,-8.68376266,0.14556896,SUCCESS,-0.83725981
MOL_77969,gqd_77969.mol,0.9828307042055656,-9.24027173,-8.26825226,0.97201947,SUCCESS,-0.010811234
MOL_55334,gqd_55334.mol,0.9828466789527244,-9.42359829,-7.99981248,1.42378581,SUCCESS,0.44093913104727567
